context,triplets
"Our Universities are already cash-strapped and inevitably the burden of paying for this brazen right wing vandalism will be carried by the poorest of students , who are desperate to access higher education so that they can one day get a job . ''",<triplet> who are desperate to access higher education so that they can one day get a job <subj> inevitably the burden of paying for this brazen right wing vandalism will be carried by the poorest of students <obj> cause
"Our Universities are already cash-strapped and inevitably the burden of paying for this brazen right wing vandalism will be carried by the poorest of students , who are desperate to access higher education so that they can one day get a job . ''","<triplet> they can one day get a job <subj> the poorest of students , who are desperate to access higher education <obj> cause"
"""It's far too much money for five birds but we are donating a large part to bird keepers in a centre near here to help animals in difficulty.",<triplet> donating <subj> animals <obj> enable
"Angered community members mobilised and marched to a suspected gang member 's house in Bardien Street where Tavern Moss was stabbed and beaten to death , police said at the time .",<triplet> Tavern Moss was stabbed and beaten to death <subj> Angered community members mobilised and marched to a suspected gang member 's house in Bardien Street <obj> cause
"The directors said if Messrs. Drabinsky and Gottlieb mail an offer to shareholders by Nov. 22, it will reimburse them a maximum of C$8.5 million for expenses related to a bid.    ",<triplet> offer <subj> reimburse <obj> cause
"The 1966 riots , which were prompted by a 50 per cent increase in cross-harbour ferry fares , took place against the backdrop of a bad economy and widening gap between the government and the people .",<triplet> a 50 per cent increase in cross-harbour ferry fares <subj> The 1966 riots <obj> cause
""" Rebels opened fire on the IAF chopper when it tried to land in a conflict zone in Sukma district to rescue a few troopers who had received gunshots in an encounter .",<triplet> it tried to land in a conflict zone in Sukma district <subj> Rebels opened fire on the IAF chopper <obj> cause
""" Rebels opened fire on the IAF chopper when it tried to land in a conflict zone in Sukma district to rescue a few troopers who had received gunshots in an encounter .",<triplet> to rescue a few troopers who had received gunshots in an encounter <subj> it tried to land in a conflict zone in Sukma district <obj> cause
"Striking mineworkers have threatened to halt all mining operations around Rustenburg within a week if their employers do not accede to their R12,500 pay demand .","<triplet> their employers do not accede to their R12,500 pay demand <subj> Striking mineworkers have threatened to halt all mining operations around Rustenburg within a week <obj> cause"
"Wild , irresponsible and most unfounded allegations , by certain sections of the Sikh community , about my involvement in the inciting of violence against them during the most unfortunate Sikh riots of 1984 , soon after the death of Shrimati Indira Gandhi , the then prime minister of India , has caused me acute agony .","<triplet> Wild , irresponsible and most unfounded allegations , by certain sections of the Sikh community , about my involvement in the inciting of violence against them during the most unfortunate Sikh riots of 1984 , soon after the death of Shrimati Indira Gandhi , the then prime minister of India <subj> has caused me acute agony <obj> cause"
Twelve students arrested for public violence while protesting against financial aid cuts at the University of the Witwatersrand appeared in the Johannesburg Regional Court on Tuesday .,<triplet> public violence while protesting against financial aid cuts at the University of the Witwatersrand <subj> Twelve students arrested <obj> cause
Twelve students arrested for public violence while protesting against financial aid cuts at the University of the Witwatersrand appeared in the Johannesburg Regional Court on Tuesday .,<triplet> against financial aid cuts <subj> protesting <obj> cause
"Wits students held protests demanding the realisation of free , quality and decolonised education , in line with the call of the # FeesMustFall movement .","<triplet> demanding the realisation of free , quality and decolonised education , in line with the call of the # FeesMustFall movement <subj> Wits students held protests <obj> cause"
"JAC convenor M. Kodandaram , Telangana Rashtra Samithi ( TRS ) legislators K. Tarakarama Rao , E. Rajender and Harishwar Reddy were among dozens of leaders arrested by the police for staging protests on the highway despite police not giving permission for the same .","<triplet> staging protests on the highway despite police not giving permission for the same <subj> JAC convenor M. Kodandaram , Telangana Rashtra Samithi ( TRS ) legislators K. Tarakarama Rao , E. Rajender and Harishwar Reddy were among dozens of leaders arrested by the police <obj> cause"
"JAC convenor M. Kodandaram , Telangana Rashtra Samithi ( TRS ) legislators K. Tarakarama Rao , E. Rajender and Harishwar Reddy were among dozens of leaders arrested by the police for staging protests on the highway despite police not giving permission for the same .",<triplet> police not giving permission for the same <subj> staging protests on the highway <obj> cause
"It gives Amazon the fabled Metro Goldwyn Mayer studios, an iconic name in Hollywood which has been through a series of ownership changes and bankruptcy in recent years.",<triplet> It <subj> studios <obj> enable
There was an encounter between security forces and the militants in Baramulla town as well where two militants were killed early this morning .,<triplet> There was an encounter between security forces and the militants in Baramulla town as well <subj> two militants were killed early this morning <obj> cause
The stone pelting incident that ensued led to injury of at least nine policemen though no injury to any agitator was recorded .,<triplet> The stone pelting incident that ensued <subj> injury of at least nine policemen though no injury to any agitator was recorded <obj> cause
"Ocean Drilling amp Exploration Co. will sell its contract-drilling business, and took a $50.9 million loss from discontinued operations in the third quarter because of the planned sale.    ",<triplet> sale <subj> took <obj> cause
"The 10,000 - strong agitating teachers did not take classes to protest the "" negative conditions "" in the regulation after a call by the Federation of Central University Teachers ' Associations ( FEDCUTA ) .","<triplet> protest the "" negative conditions "" in the regulation after a call by the Federation of Central University Teachers ' Associations <subj> The 10,000 - strong agitating teachers did not take classes <obj> cause"
Tension in Nagari After TDP Men Attack Roja,<triplet> TDP Men Attack Roja <subj> Tension in Nagari <obj> cause
"The incident took place around noon in Gaya district 's Uchla village near Sherghati , about 100 km from here , when Maoists blew up a patrolling vehicle of the Roshanganj police station .","<triplet> Maoists blew up a patrolling vehicle of the Roshanganj police station <subj> The incident took place around noon in Gaya district 's Uchla village near Sherghati , about 100 km from here <obj> cause"
The blockade was lifted following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra to apprise the State Government of their demand .,<triplet> an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra <subj> The blockade was lifted <obj> cause
The blockade was lifted following an assurance from ADM Debraj Senapati and the additional SP J. Mahapatra to apprise the State Government of their demand .,<triplet> to apprise the State Government of their demand <subj> The blockade was lifted <obj> cause
"VISAKHAPATNAM : YSR Congress bandh partial September 01 , 2012 00:00 IST The bandh organised by YSR Congress in protest against the unscheduled power-cuts was partial and peaceful in the city on Friday .",<triplet> against the unscheduled power-cuts <subj> The bandh organised by YSR Congress in protest <obj> cause
"VISAKHAPATNAM : YSR Congress bandh partial September 01 , 2012 00:00 IST The bandh organised by YSR Congress in protest against the unscheduled power-cuts was partial and peaceful in the city on Friday .",<triplet> in protest against the unscheduled power-cuts <subj> The bandh organised by YSR Congress <obj> cause
"Many funds in recent weeks and months have been selling their highest-quality junk issues, such as RJR Nabisco, to raise cash to meet expected redemptions.    ",<triplet> selling <subj> meet <obj> cause
VCK blames PMK for unrest,<triplet> unrest <subj> VCK blames PMK <obj> cause
"Of the five flat occupants , Atif Ameen and Mohd Sajid were killed during the encounter .",<triplet> the encounter <subj> Atif Ameen and Mohd Sajid were killed <obj> cause
"A police officer patrolling the area told this newspaper that there was considerable confusion in the police force , because the cops did n't know whom to check at a time when the ministers were being targetted by their own partymen .",<triplet> the cops did n't know whom to check at a time when the ministers were being targetted by their own partymen <subj> there was considerable confusion in the police force <obj> cause
"The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers placing the blame for the destruction at the legislative council squarely on Lam , saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” .",<triplet> placing the blame for the destruction at the legislative council squarely on Lam <subj> The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers <obj> cause
"The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers placing the blame for the destruction at the legislative council squarely on Lam , saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” .",<triplet> saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” <subj> placing the blame for the destruction at the legislative council squarely on Lam <obj> cause
The violence was over the decision by the ANC to deploy former cabinet minister Thoko Didiza as the party 's Tshwane Mayoral Candidate ahead of the upcoming local government elections instead of the incumbent Kgosientso Ramokgopa whom they prefer .,<triplet> the decision by the ANC to deploy former cabinet minister Thoko Didiza as the party 's Tshwane Mayoral Candidate ahead of the upcoming local government elections instead of the incumbent Kgosientso Ramokgopa whom they prefer <subj> The violence <obj> cause
"This is the second time the fragmented centre-left opposition has failed to pass a no-confidence motion against him, their first attempt having fallen in February.",<triplet> opposition <subj> motion <obj> enable
"The men were the founders of the social movement Occupy Central with Love and Peace and were among nine pro-democracy campaigners convicted over their leadership in the “ umbrella movement ” rallies in Hong Kong in 2014 , which triggered a massive city-wide strike for democratic elections .",<triplet> their leadership in the “ umbrella movement ” rallies in Hong Kong in 2014 <subj> The men were the founders of the social movement Occupy Central with Love and Peace and were among nine pro-democracy campaigners convicted <obj> cause
"The men were the founders of the social movement Occupy Central with Love and Peace and were among nine pro-democracy campaigners convicted over their leadership in the “ umbrella movement ” rallies in Hong Kong in 2014 , which triggered a massive city-wide strike for democratic elections .",<triplet> the “ umbrella movement ” rallies in Hong Kong in 2014 <subj> which triggered a massive city-wide strike for democratic elections <obj> cause
"The men were the founders of the social movement Occupy Central with Love and Peace and were among nine pro-democracy campaigners convicted over their leadership in the “ umbrella movement ” rallies in Hong Kong in 2014 , which triggered a massive city-wide strike for democratic elections .",<triplet> democratic elections <subj> a massive city-wide strike <obj> cause
The 51-year-old Italian has been at loggerheads with the cash-strapped club's owners Suning over planned cost cutting which would prevent him building the team he wants to challenge at home and in Europe.,<triplet> cost cutting <subj> building <obj> prevent
"After the Chief Minister was briefed about the incident , she was mobbed by the residents and had to listen to the acute power problem in the area .",<triplet> she was mobbed by the residents <subj> and had to listen to the acute power problem in the area <obj> cause
They poured out their woes to the reporters and photographers who reached the Police Stadium on hearing about the incident .,<triplet> hearing about the incident <subj> They poured out their woes to the reporters and photographers who reached the Police Stadium <obj> cause
"Violence first broke out in the hill district on September 26 when three auto-rickshaw drivers , all belonging to the Dimasa tribe , were killed .","<triplet> three auto-rickshaw drivers , all belonging to the Dimasa tribe , were killed <subj> Violence first broke out in the hill district on September 26 <obj> cause"
"The ANC in the North West has threatened to take action against unruly members who disrupted a provincial executive committee ( PEC ) meeting , the party said on Thursday .",<triplet> against unruly members who disrupted a provincial executive committee ( PEC ) meeting <subj> The ANC in the North West has threatened to take action <obj> cause
"Earlier staff-reduction moves have trimmed about 300 jobs, the spokesman said. ",<triplet> trimmed <subj> said <obj> cause
"   Chris Sozou, General Manager Platforms, Partnerships & Analytics, Virgin Money Australia, said:""Our digital bank has been designed with a clear ambition to simplify banking and help customers achieve their financial goals.",<triplet> banking <subj> goals <obj> enable
"VISAKHAPATNAM DCI employees go on mass casual leave , threaten to intensify stir",<triplet> threaten to intensify stir <subj> DCI employees go on mass casual leave <obj> cause
"`` During these strikes ... extensive damage was caused to public property , '' said Paul Smit , a DA councillor in the city .",<triplet> these strikes <subj> extensive damage was caused to public property <obj> cause
"Great revolutionaries of the Hindustan Republican Association including Jogesh Chatterjee , Chandrashekhar Azad , Yogendra Shukla , Ashfaqullah Khan , Bhagat Singh , and Batukeshwar Dutt protested against decreased sense of patriotism amongst the youth and the depraved polity increasingly leading to reduced sense of citizenry .","<triplet> against decreased sense of patriotism amongst the youth and the depraved polity increasingly leading to reduced sense of citizenry <subj> Great revolutionaries of the Hindustan Republican Association including Jogesh Chatterjee , Chandrashekhar Azad , Yogendra Shukla , Ashfaqullah Khan , Bhagat Singh , and Batukeshwar Dutt protested <obj> cause"
"Great revolutionaries of the Hindustan Republican Association including Jogesh Chatterjee , Chandrashekhar Azad , Yogendra Shukla , Ashfaqullah Khan , Bhagat Singh , and Batukeshwar Dutt protested against decreased sense of patriotism amongst the youth and the depraved polity increasingly leading to reduced sense of citizenry .",<triplet> decreased sense of patriotism amongst the youth and the depraved polity <subj> reduced sense of citizenry <obj> cause
"At least one demonstrator was briefly detained when he unfolded a banner , witnesses said .",<triplet> he unfolded a banner <subj> At least one demonstrator was briefly detained <obj> cause
Striking mine workers at Impala Platinum ( Implats ) mine near Rustenburg braved the hot morning sun on Tuesday to wait for ANC Youth League president Julius Malema .,<triplet> to wait for ANC Youth League president Julius Malema <subj> Striking mine workers at Impala Platinum ( Implats ) mine near Rustenburg braved the hot morning sun on Tuesday <obj> cause
"Crackers , drumbeats welcome Rahul ascendancy to Vice President 19th January 2013 09:25 PM Hundreds of Youth Congress and NSUI supporters Saturday welcomed the elevation of Rahul Gandhi as the Congress Vice President by bursting crackers and beating drums outside the venue of the ' Chintan Shivir ' here .",<triplet> Hundreds of Youth Congress and NSUI supporters Saturday welcomed the elevation of Rahul Gandhi as the Congress Vice President <subj> bursting crackers and beating drums outside the venue of the ' Chintan Shivir ' here <obj> cause
"Two days before the attack , local police arrested Tohtunyaz , Ehet and Muhammad as they tried to illegally cross into Vietnam via Honghe county , the court said .","<triplet> they tried to illegally cross into Vietnam via Honghe county <subj> local police arrested Tohtunyaz , Ehet and Muhammad <obj> cause"
"26th April 2014 09:26 AM Nearly three months after an AIADMK functionary was chased and hacked to death in full public view near the busy Chengalpattu government hospital , the victim ’ s wife and relatives staged a hunger strike demanding that the police arrest those who masterminded the murder .",<triplet> demanding that the police arrest those who masterminded the murder <subj> the victim ’ s wife and relatives staged a hunger strike <obj> cause
"Subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in .",<triplet> in connection with the murder and eight others turned themselves in <subj> the police arrested six persons <obj> cause
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",<triplet> reaching <subj> agreed <obj> cause
The police also arrested 79 persons at Surandai and 80 others at Paavoorchathram when they tried to tap toddy .,<triplet> they tried to tap toddy <subj> The police also arrested 79 persons at Surandai and 80 others at Paavoorchathram <obj> cause
"Taking strong exception to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods , nearly 50 farmers , led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - ( M ) leaders Krishna Babu and Kondala Babu , squatted before the MRO .","<triplet> Taking strong exception to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods <subj> nearly 50 farmers , led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - ( M ) leaders Krishna Babu and Kondala Babu , squatted before the MRO <obj> cause"
He has been accused of using a slingshot during the # FeesMustFall protests in Durban and was arrested during running battles with police on September 27 last year .,<triplet> He has been accused of using a slingshot during the # FeesMustFall protests in Durban <subj> was arrested during running battles with police on September 27 last year <obj> cause
"15th September 2015 05:49 AM THIRUVANANTHAPURAM : With the government appearing to be in no mood to meet the demand of the doctors of the health service , the Kerala Government Medical Officers Association spearheading the hunger strike in front of the state secretariat has called for intensifying the agitation in the coming days .",<triplet> the government appearing to be in no mood to meet the demand of the doctors of the health service <subj> the Kerala Government Medical Officers Association spearheading the hunger strike in front of the state secretariat has called for intensifying the agitation in the coming days <obj> cause
Investigators have spoken with consumers and conducted preliminary field work.,<triplet> spoken <subj> conducted <obj> cause
"Subcontractors  will  be offered a settlement and a swift transition to new management  is expected  to avert an exodus of skilled workers from Waertsilae Marine's two big shipyards, government officials said.    ",<triplet> transition <subj> exodus <obj> prevent
"September 22 , 2016 00:00 IST Ahmad writes to Rajnath on violence by vigilante groups National Commission for Minorities ( NCM ) chairperson Naseem Ahmad has written to Union Home Minister Rajnath Singh , expressing concern at the growing violence against Muslims by vigilante groups and has urged the Minister to work towards creating a sense of security amongst the minorities .",<triplet> expressing concern at the growing violence against Muslims by vigilante groups and has urged the Minister to work towards creating a sense of security amongst the minorities <subj> National Commission for Minorities ( NCM ) chairperson Naseem Ahmad has written to Union Home Minister Rajnath Singh <obj> cause
"September 22 , 2016 00:00 IST Ahmad writes to Rajnath on violence by vigilante groups National Commission for Minorities ( NCM ) chairperson Naseem Ahmad has written to Union Home Minister Rajnath Singh , expressing concern at the growing violence against Muslims by vigilante groups and has urged the Minister to work towards creating a sense of security amongst the minorities .",<triplet> the growing violence against Muslims by vigilante groups <subj> expressing concern <obj> cause
The traffic on Rohtak-Jhajjar highway remained disrupted prompting police to divert vehicles to other routes .,<triplet> The traffic on Rohtak-Jhajjar highway remained disrupted <subj> prompting police to divert vehicles to other routes <obj> cause
"Tiruvannamalai : Cab drivers , owners take out rally May 22 , 2012 00:00 IST Tourist cab drivers and owners took out a rally here on Monday demanding to scrap lifetime tax system introduced by Tamil Nadu government .",<triplet> demanding to scrap lifetime tax system introduced by Tamil Nadu government <subj> Tourist cab drivers and owners took out a rally here on Monday <obj> cause
"The reality is that there is more demand than supply, and the increase in demand and decrease in supply is growing, so it makes a big difference how we're going to decide who's going to allocate water. """,<triplet> growing <subj> decide <obj> cause
"Soon after the meeting , BJP legislators staged a dharna demanding Bhardwaj ’ s recall for his “ undemocratic conduct ” , even as the state Cabinet urged him to accord permission to convene a 10 - day legislature session from June 2 .",<triplet> the state Cabinet urged him to accord permission to convene a 10 - day legislature session from June 2 <subj> BJP legislators staged a dharna demanding Bhardwaj ’ s recall for his “ undemocratic conduct ” <obj> cause
"Soon after the meeting , BJP legislators staged a dharna demanding Bhardwaj ’ s recall for his “ undemocratic conduct ” , even as the state Cabinet urged him to accord permission to convene a 10 - day legislature session from June 2 .",<triplet> demanding Bhardwaj ’ s recall for his “ undemocratic conduct ” <subj> BJP legislators staged a dharna <obj> cause
"The department said teachers who joined the protest march would face disciplinary action and that the no-work , no-pay rule would apply .",<triplet> teachers who joined the protest march <subj> would face disciplinary action <obj> cause
The CPM workers too came out of the building to confront the protesters and a minor scuffle ensued .,<triplet> to confront the protesters and a minor scuffle ensued <subj> The CPM workers too came out of the building <obj> cause
" - Indian Express Express News Service , Express News Service : Sat Jul 14 2012 , 04:14 hrs On the continuing Naxal violence in the state , Patil admitted that despite heavy deployment of forces including the CRPF in Gadchiroli and other Naxal-hit areas , incidents of residents and policemen being killed have continued .",<triplet> heavy deployment of forces including the CRPF in Gadchiroli and other Naxal-hit areas <subj> incidents of residents and policemen being killed have continued <obj> cause
"The leopards escaped on April 19 -- with careless cage-cleaners blamed for letting them out -- but the Hangzhou Safari Park hid the breakout for nearly three weeks to avoid bad publicity, police in the city have said.",<triplet> breakout <subj> publicity <obj> prevent
"Japan registered its biggest year-on-year increase in exports in almost 30 years in January, prompting manufacturers to hire more people who, in turn, spent more.",<triplet> registered <subj> prompting <obj> cause
Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,<triplet> wearing mini-skirts on the day the world celebrates women 's rights <subj> Two Limpopo women were targeted <obj> cause
"Lalu , Rabri upbeat after success of shutdown 29th January 2010 01:40 PM An RJD activist wears a garland and crown made of vegetables and shouts slogans along with others during a protest against inflation in Patna .",<triplet> against inflation in Patna <subj> An RJD activist wears a garland and crown made of vegetables and shouts slogans along with others during a protest <obj> cause
"Lalu , Rabri upbeat after success of shutdown 29th January 2010 01:40 PM An RJD activist wears a garland and crown made of vegetables and shouts slogans along with others during a protest against inflation in Patna .",<triplet> during a protest against inflation in Patna <subj> An RJD activist wears a garland and crown made of vegetables and shouts slogans along with others <obj> cause
"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. ",<triplet> calculating <subj> putting <obj> cause
"TAMIL NADU Toddy tappers held in districts January 22 , 2009 00:00 IST Revoke ban : Members of Tamil Nadu Nadar Peravai showing pots as a mark of protest in Virudhunagar on Wednesday .",<triplet> a mark of protest in Virudhunagar on Wednesday <subj> Members of Tamil Nadu Nadar Peravai showing pots <obj> cause
Violence broke out when DYFI members protested against a Youth Congress meeting being held at the junction .,<triplet> DYFI members protested <subj> Violence broke out <obj> cause
Violence broke out when DYFI members protested against a Youth Congress meeting being held at the junction .,<triplet> against a Youth Congress meeting being held at the junction <subj> DYFI members protested <obj> cause
"Vijayaramana Rao , G. Kamalakar and others bought three donkeys and placed dummy cylinders on them in protest against the petrol , diesel and LPG cylinder price hike .","<triplet> in protest against the petrol , diesel and LPG cylinder price hike <subj> Vijayaramana Rao , G. Kamalakar and others bought three donkeys and placed dummy cylinders on them <obj> cause"
"The youths had on December 20 launched a cycle rally from Pune under their "" Bharat Jodo "" ( Link India ) campaign to propagate the message of peace in Maharashtra , Chhattisgarh and Odisha , the states worst affected by Naxalism .","<triplet> to propagate the message of peace in Maharashtra , Chhattisgarh and Odisha , the states worst affected by Naxalism <subj> The youths had on December 20 launched a cycle rally from Pune under their "" Bharat Jodo "" ( Link India ) campaign <obj> cause"
"Although the government said the economy grew an estimated 2.5% in the third quarter, in line with expectations, analysts are increasingly predicting much more sluggish growth -- and therefore more corporate earnings disappointments -- for the fourth quarter.    ",<triplet> grew <subj> disappointments <obj> cause
"| Photo Credit : Photo : Arunangsu Roy Chowdhury People assembled at the spot to discuss alleged atrocities by ` Santi Sena ' Gumla ( Jharkhand ): Eight persons , including two with alleged criminal backgrounds , were killed and a dozen injured in a group clash at Kurkura village in Gumla district , the police said .",<triplet> to discuss alleged atrocities by ` Santi Sena ' <subj> People assembled at the spot <obj> cause
"| Photo Credit : Photo : Arunangsu Roy Chowdhury People assembled at the spot to discuss alleged atrocities by ` Santi Sena ' Gumla ( Jharkhand ): Eight persons , including two with alleged criminal backgrounds , were killed and a dozen injured in a group clash at Kurkura village in Gumla district , the police said .","<triplet> a group clash at Kurkura village in Gumla district <subj> Eight persons , including two with alleged criminal backgrounds , were killed and a dozen injured <obj> cause"
"The latest results include some unusual write-downs, which had an after-tax impact of $4.9 million. ",<triplet> write-downs <subj> results <obj> cause
"In Friday 's memorandum , the Health and Other Service Personnel Trade Union ( Hospersa ) accused the department of denying cancer patients treatment , '' causing some of them to move from being treatable to terminal '' .",<triplet> the department of denying cancer patients treatment <subj> some of them to move from being treatable to terminal <obj> cause
They vowed to keep demonstrating until Khanyile was released on bail .,<triplet> Khanyile was released on bail <subj> They vowed to keep demonstrating <obj> cause
( PICS AVAILABLE ON www.sapapics.co.za ) A crowd of supporters erupted as Jacob Zuma walked on to a stage outside the Pietermaritzburg High Court on Thursday to address them .,<triplet> Jacob Zuma walked on to a stage outside the Pietermaritzburg High Court on Thursday to address them <subj> A crowd of supporters erupted <obj> cause
They reacted angrily when mayor James Nxumalo was not available to accept their memorandum .,<triplet> mayor James Nxumalo was not available to accept their memorandum <subj> They reacted angrily <obj> cause
"Meanwhile , political activists continued their protest in several places in Tamil Nadu , particularly districts fed by the Mullaperiyar waters , to protest Kerala 's refusal to raise the storage level in the dam .","<triplet> to protest Kerala 's refusal to raise the storage level in the dam <subj> political activists continued their protest in several places in Tamil Nadu , particularly districts fed by the Mullaperiyar waters <obj> cause"
"Mining for trouble Sino Gold Mining , which only last week announced a joint venture to expand exploration near its White Mountain Mine in Jilin province , had to halt operations yesterday as protesting farmers blocked the main access road .","<triplet> protesting farmers blocked the main access road <subj> Sino Gold Mining , which only last week announced a joint venture to expand exploration near its White Mountain Mine in Jilin province , had to halt operations yesterday <obj> cause"
"Mining for trouble Sino Gold Mining , which only last week announced a joint venture to expand exploration near its White Mountain Mine in Jilin province , had to halt operations yesterday as protesting farmers blocked the main access road .","<triplet> to expand exploration near its White Mountain Mine in Jilin province <subj> Sino Gold Mining , which only last week announced a joint venture <obj> cause"
"Angry at the theatre owners ignoring the ‘ diktat ’ not to screen the movie that has raised the hackles of a plethora of Hindu organisations , volunteers of the outfit descended on City Gold Multiplex and Shiv theatre on Ashram Road , smashing glass panes at windows .",<triplet> the theatre owners ignoring the ‘ diktat ’ not to screen the movie that has raised the hackles of a plethora of Hindu organisations <subj> Angry <obj> cause
"Angry at the theatre owners ignoring the ‘ diktat ’ not to screen the movie that has raised the hackles of a plethora of Hindu organisations , volunteers of the outfit descended on City Gold Multiplex and Shiv theatre on Ashram Road , smashing glass panes at windows .",<triplet> the movie <subj> that has raised the hackles of a plethora of Hindu organisations <obj> cause
"Angry at the theatre owners ignoring the ‘ diktat ’ not to screen the movie that has raised the hackles of a plethora of Hindu organisations , volunteers of the outfit descended on City Gold Multiplex and Shiv theatre on Ashram Road , smashing glass panes at windows .","<triplet> Angry <subj> volunteers of the outfit descended on City Gold Multiplex and Shiv theatre on Ashram Road , smashing glass panes at windows <obj> cause"
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",<triplet> the incident happened on Sunday night <subj> Nine persons have been arrested so far <obj> cause
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",<triplet> the 21 - year-old Tanzanian student went through the ordeal <subj> the incident happened on Sunday night <obj> cause
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .",<triplet> vigilante justice by an angry mob <subj> the 21 - year-old Tanzanian student went through the ordeal <obj> cause
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .","<triplet> a case of "" mistaken identity "" <subj> vigilante justice by an angry mob <obj> cause"
"Nine persons have been arrested so far since the incident happened on Sunday night when the 21 - year-old Tanzanian student went through the ordeal in vigilante justice by an angry mob in a case of "" mistaken identity "" after a woman was mowed down by a car driven by a Sudanese here .","<triplet> a woman was mowed down by a car driven by a Sudanese here <subj> a case of "" mistaken identity "" <obj> cause"
"But the caste violence that wrecked the lives of over a thousand Dalits earlier this month has forever tainted the image of Dharmapuri district as a former Naxal stronghold that , even a decade ago , had no place for caste or class differences .",<triplet> the caste violence <subj> wrecked the lives of over a thousand Dalits earlier this month <obj> cause
The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office demanding the State government hand over the probe to the Central Bureau of Investigation .,<triplet> demanding the State government hand over the probe to the Central Bureau of Investigation <subj> The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office <obj> cause
"24th March 2016 05:23 AM THOOTHUKUDI : In recent days , particularly after the attack on Nadar Outfit leader , Subash Pannayar , police ‘ activism ’ in the form of torture has allegedly increased and the place that has been allegedly chosen for such torture is the shooting range on Vallanadu Hills .","<triplet> the attack on Nadar Outfit leader , Subash Pannayar <subj> police ‘ activism ’ in the form of torture has allegedly increased <obj> cause"
People invaded the land in Rus-ter-vaal in the previous weeks and the Emfuleni Municipality had obtained a court order to evict them .,<triplet> People invaded the land in Rus-ter-vaal in the previous weeks <subj> the Emfuleni Municipality had obtained a court order to evict them <obj> cause
The 30 students continued their hunger strike for the withdrawal of suspension of eight student doctors .,<triplet> the withdrawal of suspension of eight student doctors <subj> The 30 students continued their hunger strike <obj> cause
"Philip Morris Cos., New York, adopted a defense measure designed to make a hostile takeover prohibitively expensive.    ",<triplet> adopted <subj> make <obj> intend
On Tuesday we went to picket at the Western Cape Provincial Legislature after we had gone over a month without teachers .,<triplet> we had gone over a month without teachers <subj> On Tuesday we went to picket at the Western Cape Provincial Legislature <obj> cause
"— | Photo Credit : Photo : N. Bashkaran April 18 , 2009 00:00 IST Staff Reporter KRISHNAGIRI : Cadres of Communist Party of India ( Marxist ) staged a demonstration in front of the Revenue Divisional Office , Krishnagiri , on Friday condemning the attack on the party MLA by unidentified persons in Madurai on Wednesday night .","<triplet> condemning the attack on the party MLA by unidentified persons in Madurai on Wednesday night <subj> Cadres of Communist Party of India ( Marxist ) staged a demonstration in front of the Revenue Divisional Office , Krishnagiri , on Friday <obj> cause"
He said that Leader of the Opposition Oommen Chandy was worried about the arrest of Akhil Bharatiya Vidyarthi Parishad workers in connection with the killing immediately after the incident .,<triplet> the killing <subj> the arrest of Akhil Bharatiya Vidyarthi Parishad workers <obj> cause
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",<triplet> to request the global leaders <subj> We conducted the march <obj> cause
